text,cmp_code,eu_code,pos,manifesto_id,party,date,language,annotations,translation_en,date_full,year
"End the postcode lottery of service provision and provide national, high-quality care for everyone who needs it by:",504,NA,487,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Providing predictable, consistent funding for free personal care.",504,NA,488,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Increasing transparency and accountability as to how money is spent through local authorities.,303,NA,489,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating a National Care Agency to set national minimum standards of care.,504,NA,490,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Enabling individuals to transfer their care package so they don’t feel stuck in their current locality due to their care needs.,504,NA,491,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Give unpaid carers a fair deal by:,504,NA,492,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Increasing Carer’s Allowance and expanding eligibility for it, as set out in chapter 10.",504,NA,493,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introducing a statutory guarantee of regular respite breaks for unpaid carers.,504,NA,494,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing paid carer’s leave, building on the entitlement to unpaid leave secured by the Liberal Democrats.",504,NA,495,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Making caring a protected characteristic under the Equality Act 2010,503,NA,496,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and requiring employers to make reasonable adjustments to enable employees with caring responsibilities to provide that care.,503,NA,497,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introducing a Young Carers Pupil Premium as part of an ‘Education Guarantee’ for young carers.,506,NA,498,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Make careers in social care more attractive and value experienced staff to improve retention by:,504,NA,499,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Creating a new Carer’s Minimum Wage, boosting the minimum wage for care workers by £2 an hour, as a starting point for improved pay across the sector.",412,NA,500,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Creating clear career pathways, linked to recommended pay scales, which put an end to the undervaluing of skills in the sector.",504,NA,501,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Creating a career ladder to allow flexibility to work across the NHS and social care, allowing staff to gain experience in both.",504,NA,502,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating a Royal College of Care Workers to represent this skilled workforce.,504,NA,503,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Expanding the NHS Digital Staff Passport to include the care sector.,411,NA,504,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Recruit more staff to the sector with a social care workforce plan, akin to the NHS England workforce plan, that includes ethical international recruitment.",504,NA,505,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Support people to age well by:,504,NA,506,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Establishing a Commissioner for Older People and Ageing.,504,NA,507,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Rolling out active ageing programmes and trips and falls assessments for everyone over the age of 75 to prevent falls, avoid unnecessary hospital admissions and promote healthy ageing.",504,NA,508,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Opening fracture liaison services so that osteoporosis patients can get the treatment they need and prevent long-term issues and costs.,504,NA,509,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Support children in kinship care and their family carers by:,504,NA,510,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introducing a statutory definition of kinship care.,504,NA,511,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Building on the existing pilot to develop a weekly allowance for all kinship carers.,504,NA,512,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Make care experience a protected characteristic under the Equality Act 2010 to strengthen the rights of people who are in or have been in care.,201.2,NA,513,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Refresh the national strategy for loneliness collaboratively with service providers and people who have lived experience of loneliness, to be overseen by a dedicated Minister for Tackling Loneliness.",504,NA,514,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Education,H,NA,515,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Liberal Democrats believe that education is the best investment we can make in our children’s potential and our country’s future.,506,NA,516,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
The Conservatives have consistently let down children and parents and neglected schools and colleges.,506,NA,517,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
They have failed to grasp the scale of the damage that the Covid pandemic has done to children’s learning and mental health.,506,NA,518,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will invest in education, starting in the crucial early years and continuing throughout adulthood.",506,NA,519,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We want every child to get the support and attention they need at school, so they leave with the skills, confidence and resilience to be happy and successful – whatever they choose to do next.",506,NA,520,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will: Put a dedicated, qualified mental health professional in every primary and secondary school, making sure all children and parents have someone they can turn to for help, funded by increasing the Digital Services Tax on social media firms and other tech giants.",506,NA,521,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Increase school and college funding per pupil above the rate of inflation every year,",506,NA,522,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and end the scandal of crumbling school and college buildings by investing in new buildings and clearing the backlog of repairs.,506,NA,523,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introduce a ‘Tutoring Guarantee’ for every disadvantaged pupil who needs extra support.,506,NA,524,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Invest in high-quality early years education and close the attainment gap by giving disadvantaged children aged three and four an extra five free hours a week and tripling the Early Years Pupil Premium to £1,000 a year.",506,NA,525,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Reinstate maintenance grants for disadvantaged students immediately to make sure that living costs are not a barrier to studying at university.,506,NA,526,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Create new Lifelong Skills Grants, giving all adults £5,000 to spend on education and training throughout their lives,",506,NA,527,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and aim to increase them to £10,000 in the future when the public finances allow.",506,NA,528,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Tackle the crisis in teacher recruitment and retention by: Creating a teacher workforce strategy to ensure that every secondary school child is taught by a specialist teacher in their subject.",506,NA,529,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reforming the School Teachers’ Review Body to make it properly independent of government and able to recommend fair pay rises for teachers,",506,NA,530,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and fully funding those rises every year.,506,NA,531,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Funding teacher training properly so that all trainee posts in school are paid.,506,NA,532,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Introducing a clear and properly funded programme of high-quality professional development for all teachers, including training on effective parental engagement.",506,NA,533,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Urgently establish a standing commission to build a long-term consensus across parties and teachers to broaden the curriculum and make qualifications at 16 and 18 fit for the 21st century.,506,NA,534,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"This will draw on best practice such as the International Baccalaureate and ensure children learn core skills such as critical thinking, verbal reasoning and creativity.",506,NA,535,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Improve the quality of vocational education, including skills for entrepreneurship and self-employment.",506,NA,536,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Strengthen careers advice and links with employers in schools and colleges.,506,NA,537,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Include arts subjects in the English Baccalaureate and give power to Ofsted to monitor the curriculum so that schools continue to provide a rich curriculum including subjects like art, music or drama.",506,NA,538,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Expand provision of extracurricular activities, such as sport, music, drama, debating and coding,",506,NA,539,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
starting with a new free entitlement for disadvantaged children.,503,NA,540,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reform Ofsted inspections and end single-word judgements so that parents get a clear picture of the true strengths and weaknesses of each school,",303,NA,541,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and schools get the guidance and support they need to improve.,506,NA,542,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Implement a new parental engagement strategy, including a regular, published parent survey and guidance for schools on providing accessible information to parents on what their children are learning.",506,NA,543,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackle persistent absence by setting up a register of children who are not in school, and working to understand and remove underlying barriers to attendance.",506,NA,544,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackle the crisis in special educational needs provision, and help to end the postcode lottery in provision, by: Giving local authorities extra funding to reduce the amount that schools pay towards the cost of a child’s Education, Health and Care Plan.",506,NA,545,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Establishing a new National Body for SEND to fund support for children with very high needs.,506,NA,546,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Give local authorities with responsibility for education the powers and resources to act as Strategic Education Authorities for their area, including responsibility for places planning, exclusions, administering admissions including in-year admissions, and SEND functions.",301,NA,547,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
